user_id,username,email,age,subscription,transaction_date,region,city,product_category,price,sale_amount,status,store_id,raw_timestamp
1403,user1403,user1403@example.com,36,Premium,2/19/2025,South,Bengaluru,Electronics,3861.13,23166.78,Returned,S101,2/19/2025 21:31
1404,user1404,user1404@example.com,39,Basic,6/14/2025,South,Bengaluru,Electronics,5777.11,28885.55,Delivered,S102,6/14/2025 9:52
1405,user1405,user1405@example.com,18,Basic,5/24/2025,South,Bengaluru,Office Supplies,5474.45,27372.25,Cancelled,S106,5/24/2025 22:18
1406,user1406,user1406@example.com,25,Premium,4/5/2025,South,Bengaluru,Furniture,727.45,2909.8,Cancelled,S103,4/5/2025 6:07
1407,user1407,user1407@example.com,58,Basic,3/22/2025,South,Bengaluru,Office Supplies,3123.86,9371.58,Returned,S102,3/22/2025 2:25
1408,user1408,user1408@example.com,29,Basic,4/25/2025,South,Bengaluru,Electronics,4580.61,27483.66,Delivered,S105,4/25/2025 17:03
1409,user1409,user1409@example.com,48,Premium,4/6/2025,South,Bengaluru,Electronics,3955.81,3955.81,Delivered,S107,4/6/2025 10:53
1410,user1410,user1410@example.com,46,Basic,5/25/2025,South,Bengaluru,Furniture,861.69,3446.76,Cancelled,S110,5/25/2025 1:52
1411,user1411,user1411@example.com,28,Basic,6/23/2025,South,Bengaluru,Groceries,5696.97,17090.91,Pending,S104,6/23/2025 15:02
1412,user1412,user1412@example.com,50,Basic,3/19/2025,South,Bengaluru,Furniture,5971.5,17914.5,Delivered,S104,3/19/2025 10:15
1413,user1413,user1413@example.com,26,Premium,5/5/2025,South,Bengaluru,Office Supplies,5809.38,17428.14,Returned,S110,5/5/2025 13:52
1414,user1414,user1414@example.com,58,Premium,6/22/2025,South,Bengaluru,Electronics,2750.7,2750.7,Returned,S104,6/22/2025 0:01
1415,user1415,user1415@example.com,28,Premium,2/23/2025,South,Bengaluru,Clothing,5835.62,23342.48,Delivered,S107,2/23/2025 20:02
1416,,user1416@example.com,40,Premium,6/7/2025,South,Bengaluru,Clothing,1692.74,8463.7,Delivered,S107,6/7/2025 19:53
1417,user1417,user1417@example.com,60,Premium,3/18/2025,South,Bengaluru,Furniture,2882.21,2882.21,Cancelled,S108,3/18/2025 9:33
1418,user1418,user1418@example.com,56,Premium,1/29/2025,South,Bengaluru,Clothing,3682.82,11048.46,Cancelled,S102,1/29/2025 8:10
1419,user1419,user1419@example.com,22,Basic,2/18/2025,South,Bengaluru,Electronics,4517.42,27104.52,Pending,S106,2/18/2025 0:59
1420,user1420,user1420@example.com,23,Premium,4/17/2025,South,Bengaluru,Office Supplies,5623.71,28118.55,Pending,S107,4/17/2025 18:17
1421,user1421,user1421@example.com,53,Premium,3/25/2025,South,Bengaluru,Office Supplies,4404.21,8808.42,Pending,S102,3/25/2025 19:54
1422,user1422,user1422@example.com,36,Premium,4/28/2025,South,Bengaluru,Clothing,2873.41,2873.41,Pending,S108,4/28/2025 5:16
1423,user1423,,45,Premium,6/19/2025,South,Bengaluru,Groceries,2121.39,12728.34,Cancelled,S108,6/19/2025 5:23
1424,user1424,user1424@example.com,56,Basic,1/13/2025,South,Bengaluru,Groceries,3138.2,15691,Pending,S103,1/13/2025 16:08
1425,user1425,user1425@example.com,52,Basic,5/16/2025,South,Bengaluru,Furniture,1444.3,1444.3,Pending,S106,5/16/2025 6:38
1426,user1426,user1426@example.com,35,Basic,3/10/2025,South,Bengaluru,Electronics,5448.35,32690.1,Delivered,S102,3/10/2025 7:48
1427,user1427,user1427@example.com,18,Premium,6/11/2025,South,Bengaluru,Groceries,465.71,1862.84,Pending,S106,6/11/2025 1:10
1428,user1428,user1428@example.com,44,Premium,1/6/2025,South,Bengaluru,Furniture,3828.24,19141.2,Delivered,S106,1/6/2025 12:35
1429,user1429,user1429@example.com,27,Premium,3/1/2025,South,Bengaluru,Groceries,5621.54,11243.08,Pending,S110,3/1/2025 12:44
1430,user1430,user1430@example.com,46,Premium,1/22/2025,South,Bengaluru,Furniture,4542.81,18171.24,Delivered,S105,1/22/2025 5:18
1431,user1431,user1431@example.com,44,Premium,2/5/2025,South,Bengaluru,Groceries,5297.57,26487.85,Cancelled,S102,2/5/2025 17:09
1432,user1432,user1432@example.com,35,Premium,3/22/2025,South,Bengaluru,Clothing,817.76,3271.04,Returned,S103,3/22/2025 17:38
1433,user1433,user1433@example.com,33,Premium,6/20/2025,South,Bengaluru,Furniture,2420.89,2420.89,Delivered,S103,6/20/2025 13:55
1434,user1434,user1434@example.com,33,Basic,2/3/2025,South,Bengaluru,Electronics,309.5,1857,,S104,2/3/2025 20:00
1435,user1435,user1435@example.com,28,Basic,6/20/2025,South,Bengaluru,Groceries,1337,6685,Returned,S101,6/20/2025 13:49
1436,user1436,user1436@example.com,21,Premium,3/22/2025,South,Bengaluru,Office Supplies,5598.75,16796.25,Returned,S101,3/22/2025 12:54
1437,user1437,user1437@example.com,22,Basic,3/31/2025,South,Bengaluru,Clothing,3013.72,15068.6,Cancelled,S105,3/31/2025 19:37
1438,user1438,user1438@example.com,35,Premium,5/25/2025,South,Bengaluru,Furniture,215.74,215.74,Delivered,S106,5/25/2025 0:15
1439,user1439,user1439@example.com,54,Basic,6/6/2025,South,Bengaluru,Groceries,3984.8,15939.2,Cancelled,S107,6/6/2025 14:08
1440,user1440,user1440@example.com,47,Basic,2/14/2025,South,Bengaluru,Groceries,3122.49,12489.96,Cancelled,S109,2/14/2025 16:09
1441,user1441,user1441@example.com,46,Basic,3/5/2025,South,Bengaluru,Clothing,5419.96,27099.8,Pending,S108,3/5/2025 14:39
1442,user1442,user1442@example.com,40,Premium,6/6/2025,South,Bengaluru,Furniture,2568.17,15409.02,Pending,S104,6/6/2025 4:32
1443,user1443,user1443@example.com,33,Premium,1/7/2025,South,Bengaluru,Furniture,2957.34,2957.34,Returned,S105,1/7/2025 4:29
1444,user1444,user1444@example.com,35,Premium,3/20/2025,South,Bengaluru,Furniture,1669.78,5009.34,Returned,S109,3/20/2025 12:55
1445,user1445,user1445@example.com,46,Basic,5/19/2025,South,Bengaluru,Furniture,5523.39,11046.78,Cancelled,S101,5/19/2025 20:08
1446,,user1446@example.com,36,Premium,4/11/2025,South,Bengaluru,Furniture,3530.03,3530.03,Delivered,S104,4/11/2025 17:34
1447,user1447,user1447@example.com,39,Premium,5/21/2025,South,Bengaluru,Clothing,4291.25,21456.25,Cancelled,S108,5/21/2025 2:14
1448,user1448,user1448@example.com,43,Premium,3/24/2025,South,Bengaluru,Furniture,4957.58,19830.32,Delivered,S107,3/24/2025 15:31
1449,user1449,user1449@example.com,38,Basic,6/11/2025,South,Bengaluru,Groceries,3912.67,15650.68,Cancelled,S105,6/11/2025 12:30
1450,user1450,user1450@example.com,36,Basic,5/18/2025,South,Bengaluru,Office Supplies,3358.58,20151.48,Delivered,S103,5/18/2025 14:39
1451,user1451,user1451@example.com,39,Basic,5/9/2025,South,Bengaluru,Office Supplies,5899.51,35397.06,Cancelled,S103,5/9/2025 15:51
1452,user1452,user1452@example.com,54,Premium,3/31/2025,South,Bengaluru,Office Supplies,2660.36,10641.44,Cancelled,S108,3/31/2025 21:08
1453,user1453,user1453@example.com,57,Premium,6/21/2025,South,Bengaluru,Groceries,3949.94,7899.88,Returned,S101,6/21/2025 0:28
1454,user1454,user1454@example.com,29,Basic,4/14/2025,South,Bengaluru,Furniture,4290.68,25744.08,Returned,S104,4/14/2025 10:48
1455,user1455,user1455@example.com,19,Basic,3/29/2025,South,Bengaluru,Groceries,541.79,2167.16,Cancelled,S110,3/29/2025 10:56
1456,user1456,user1456@example.com,43,Premium,1/5/2025,South,Bengaluru,Furniture,1383.1,5532.4,Delivered,S107,1/5/2025 4:10
1457,user1457,user1457@example.com,60,Premium,3/3/2025,South,Bengaluru,Electronics,4681.43,18725.72,Cancelled,S101,3/3/2025 22:19
1458,user1458,user1458@example.com,34,Basic,5/1/2025,South,Bengaluru,Electronics,336.37,1345.48,Cancelled,S102,5/1/2025 15:56
1459,user1459,user1459@example.com,58,Premium,1/7/2025,South,Bengaluru,Office Supplies,5751.35,5751.35,Returned,S102,1/7/2025 3:24
1460,user1460,user1460@example.com,45,Premium,2/19/2025,South,Bengaluru,Furniture,1575.45,3150.9,Cancelled,S104,2/19/2025 16:06
1461,user1461,user1461@example.com,24,Basic,1/28/2025,South,Bengaluru,Office Supplies,5600.73,5600.73,Cancelled,S108,1/28/2025 15:59
1462,user1462,user1462@example.com,56,Premium,3/17/2025,South,Bengaluru,Furniture,5321.3,5321.3,Pending,S106,3/17/2025 23:11
1463,user1463,user1463@example.com,36,Premium,1/20/2025,South,Bengaluru,Electronics,5544.31,27721.55,Returned,S104,1/20/2025 16:18
1464,user1464,user1464@example.com,39,Basic,2/9/2025,South,Bengaluru,Furniture,573.35,2866.75,Delivered,S109,2/9/2025 5:08
1465,user1465,user1465@example.com,60,Basic,4/28/2025,South,Bengaluru,Furniture,2482.92,4965.84,Returned,S106,4/28/2025 22:20
1466,user1466,user1466@example.com,35,Premium,3/10/2025,South,Bengaluru,Groceries,5096.99,5096.99,Pending,S107,3/10/2025 22:29
1467,user1467,user1467@example.com,22,Basic,5/15/2025,South,Bengaluru,Groceries,3488.41,20930.46,Delivered,S110,5/15/2025 22:21
1468,user1468,user1468@example.com,29,Basic,3/20/2025,South,Bengaluru,Clothing,3024.27,9072.81,Cancelled,S110,3/20/2025 5:20
1469,user1469,user1469@example.com,42,Premium,1/27/2025,South,Bengaluru,Office Supplies,1900.36,7601.44,Delivered,S104,1/27/2025 11:16
1470,user1470,user1470@example.com,46,Basic,4/15/2025,South,Bengaluru,Electronics,2391.61,4783.22,Delivered,S107,4/15/2025 17:57
1471,user1471,user1471@example.com,23,Basic,2/2/2025,South,Bengaluru,Office Supplies,558.52,1117.04,Cancelled,S102,2/2/2025 7:21
1472,user1472,user1472@example.com,25,Premium,6/13/2025,South,Bengaluru,Electronics,5440.83,21763.32,Returned,S110,6/13/2025 5:10
1473,user1473,user1473@example.com,53,Premium,5/10/2025,South,Bengaluru,Electronics,1913.17,1913.17,Delivered,S104,5/10/2025 21:38
1474,user1474,user1474@example.com,51,Basic,6/28/2025,South,Bengaluru,Furniture,,0,Returned,S102,6/28/2025 8:10
1475,user1475,user1475@example.com,57,Premium,4/23/2025,South,Bengaluru,Office Supplies,5182.03,31092.18,Returned,S103,4/23/2025 3:27
1476,user1476,user1476@example.com,41,Premium,5/19/2025,South,Bengaluru,Groceries,1075.33,4301.32,Delivered,S110,5/19/2025 10:36
1477,user1477,user1477@example.com,50,Premium,3/16/2025,South,Bengaluru,Groceries,489.8,1469.4,Returned,S110,3/16/2025 9:27
1478,user1478,user1478@example.com,27,Premium,4/11/2025,South,Bengaluru,Clothing,3314.88,13259.52,Delivered,S105,4/11/2025 3:28
1479,user1479,user1479@example.com,56,Basic,2/5/2025,South,Bengaluru,Clothing,3309.81,13239.24,Returned,S107,2/5/2025 11:07
1480,user1480,user1480@example.com,32,Premium,5/2/2025,South,Bengaluru,Electronics,3259.19,9777.57,Cancelled,S105,5/2/2025 8:45
1481,user1481,user1481@example.com,40,Basic,4/17/2025,South,Bengaluru,Groceries,2148.5,2148.5,,S109,4/17/2025 13:54
1482,user1482,user1482@example.com,38,Premium,5/27/2025,South,Bengaluru,Office Supplies,1270.67,2541.34,Pending,S106,5/27/2025 15:35
1483,user1483,user1483@example.com,42,Basic,1/18/2025,South,Bengaluru,Groceries,2415.05,2415.05,Delivered,S107,1/18/2025 0:13
1484,user1484,user1484@example.com,37,Basic,6/7/2025,South,Bengaluru,Electronics,5404.33,21617.32,Pending,S103,6/7/2025 20:54
1485,user1485,user1485@example.com,51,Premium,2/20/2025,South,Bengaluru,Furniture,1829.82,9149.1,Delivered,S108,2/20/2025 19:48
1486,user1486,user1486@example.com,27,Basic,5/28/2025,South,Bengaluru,Furniture,3488.79,17443.95,Cancelled,S108,5/28/2025 4:30
1487,user1487,user1487@example.com,33,Basic,2/8/2025,South,Bengaluru,Furniture,5916.64,17749.92,Returned,S103,2/8/2025 7:45
1488,user1488,user1488@example.com,49,Premium,6/29/2025,South,Bengaluru,Office Supplies,5851.02,11702.04,Delivered,S107,6/29/2025 21:28
1489,user1489,user1489@example.com,22,Premium,2/24/2025,South,Bengaluru,Furniture,3888.96,19444.8,Delivered,S101,2/24/2025 18:33
1490,user1490,user1490@example.com,27,Basic,2/27/2025,South,Bengaluru,Electronics,470.6,470.6,Pending,S106,2/27/2025 11:19
1491,user1491,user1491@example.com,39,Premium,5/17/2025,South,Bengaluru,Office Supplies,3947.43,19737.15,Returned,S101,5/17/2025 23:29
1492,user1492,user1492@example.com,28,Premium,2/28/2025,South,Bengaluru,Electronics,1840.29,7361.16,Returned,S106,2/28/2025 2:30
1493,user1493,user1493@example.com,47,Premium,3/27/2025,South,Bengaluru,Office Supplies,801.86,801.86,Delivered,S110,3/27/2025 23:25
1494,user1494,user1494@example.com,26,Premium,6/23/2025,South,Bengaluru,Office Supplies,3986.24,19931.2,Cancelled,S102,6/23/2025 16:06
1495,user1495,user1495@example.com,30,Basic,3/14/2025,South,Bengaluru,Electronics,4863.21,24316.05,Delivered,S103,3/14/2025 18:25
1496,user1496,user1496@example.com,40,Premium,1/15/2025,South,Bengaluru,Office Supplies,3570.45,21422.7,Pending,S109,1/15/2025 17:42
1497,user1497,user1497@example.com,40,Basic,1/19/2025,South,Bengaluru,Office Supplies,515.04,3090.24,Returned,S107,1/19/2025 11:42
1498,user1498,user1498@example.com,54,Premium,3/26/2025,South,Bengaluru,Electronics,498.68,1994.72,Pending,S109,3/26/2025 1:48
1499,user1499,user1499@example.com,32,Basic,1/2/2025,South,Bengaluru,Electronics,691.76,691.76,Pending,S106,1/2/2025 9:28
1500,user1500,user1500@example.com,36,Premium,6/1/2025,South,Bengaluru,Groceries,3635.84,10907.52,,S110,6/1/2025 16:45
1501,user1501,user1501@example.com,30,Premium,5/19/2025,South,Bengaluru,Office Supplies,5602.14,11204.28,Delivered,S101,5/19/2025 1:45
1502,user1502,user1502@example.com,32,Basic,5/13/2025,South,Bengaluru,Furniture,2833.11,5666.22,Delivered,S104,5/13/2025 9:55
1503,user1503,user1503@example.com,56,Basic,2/17/2025,South,Bengaluru,Furniture,3591.17,21547.02,Returned,S105,2/17/2025 17:04
1504,user1504,user1504@example.com,37,Premium,1/16/2025,South,Bengaluru,Furniture,945.93,2837.79,Cancelled,S102,1/16/2025 15:45
1505,user1505,user1505@example.com,26,Premium,3/30/2025,South,Bengaluru,Clothing,4536.11,22680.55,Returned,S102,3/30/2025 12:05
1506,user1506,user1506@example.com,40,Basic,3/27/2025,South,Bengaluru,Furniture,1473.77,2947.54,Returned,S103,3/27/2025 20:52
1507,user1507,user1507@example.com,33,Premium,1/11/2025,South,Bengaluru,Groceries,583.02,1749.06,Pending,S101,1/11/2025 2:53
1508,user1508,user1508@example.com,57,Basic,4/28/2025,South,Bengaluru,Clothing,870.24,870.24,Pending,S107,4/28/2025 15:19
1509,user1509,user1509@example.com,56,Basic,3/7/2025,South,Bengaluru,Groceries,4907.68,29446.08,Delivered,S106,3/7/2025 17:18
1510,user1510,user1510@example.com,54,Premium,4/27/2025,South,Bengaluru,Office Supplies,1405.95,7029.75,Cancelled,S104,4/27/2025 23:56
1511,user1511,user1511@example.com,25,Basic,4/16/2025,West,Pune,Clothing,2574.48,2574.48,Delivered,S104,4/16/2025 9:29
1512,user1512,user1512@example.com,29,Basic,4/25/2025,West,Pune,Office Supplies,1358.86,6794.3,Returned,S102,4/25/2025 5:01
1513,user1513,user1513@example.com,45,Basic,1/20/2025,West,Pune,Groceries,4480.8,13442.4,Pending,S103,1/20/2025 5:28
1514,user1514,user1514@example.com,28,Premium,5/12/2025,West,Pune,Office Supplies,4008.64,4008.64,Pending,S109,5/12/2025 12:38
1515,user1515,,29,Premium,4/23/2025,West,Pune,Electronics,1138.52,5692.6,Returned,S104,4/23/2025 19:02
1516,user1516,user1516@example.com,48,Premium,1/1/2025,West,Pune,Office Supplies,5165.38,5165.38,Delivered,S101,1/1/2025 10:42
1517,user1517,user1517@example.com,18,Premium,6/27/2025,West,Pune,Furniture,4819.98,4819.98,Delivered,S110,6/27/2025 18:36
1518,user1518,user1518@example.com,56,Premium,1/5/2025,West,Pune,Clothing,2886.63,14433.15,Delivered,S109,1/5/2025 15:19
1519,user1519,user1519@example.com,48,Premium,3/15/2025,West,Pune,Office Supplies,3049.41,18296.46,Pending,S102,3/15/2025 10:22
1520,user1520,user1520@example.com,38,Basic,6/12/2025,West,Pune,Groceries,635.7,2542.8,Returned,S105,6/12/2025 0:17
1521,user1521,user1521@example.com,35,Premium,2/17/2025,West,Pune,Furniture,1302.82,3908.46,Cancelled,S106,2/17/2025 22:24
1522,user1522,user1522@example.com,56,Basic,3/17/2025,West,Pune,Office Supplies,1494.43,4483.29,Delivered,S109,3/17/2025 15:37
1523,user1523,user1523@example.com,60,Basic,6/2/2025,West,Pune,Furniture,4804.94,19219.76,Returned,S108,6/2/2025 6:56
1524,user1524,user1524@example.com,22,Basic,1/1/2025,West,Pune,Clothing,5960.65,29803.25,,S110,1/1/2025 5:12
1525,user1525,user1525@example.com,58,Premium,3/23/2025,West,Pune,Groceries,5946.63,29733.15,Cancelled,S102,3/23/2025 12:58
1526,user1526,user1526@example.com,24,Basic,5/29/2025,West,Pune,Electronics,4065.53,16262.12,Returned,S105,5/29/2025 5:37
1527,user1527,user1527@example.com,22,Premium,3/18/2025,West,Pune,Furniture,4773.86,19095.44,Cancelled,S101,3/18/2025 6:55
1528,user1528,user1528@example.com,25,Premium,5/23/2025,West,Pune,Electronics,4233.13,16932.52,,S109,5/23/2025 23:43
1529,user1529,user1529@example.com,44,Premium,6/13/2025,West,Pune,Groceries,3160.38,3160.38,Delivered,S103,6/13/2025 21:32
1530,user1530,user1530@example.com,49,Premium,3/12/2025,West,Pune,Office Supplies,936.62,3746.48,Returned,S103,3/12/2025 12:04
1531,user1531,user1531@example.com,22,Premium,3/3/2025,West,Pune,Office Supplies,,0,Pending,S103,3/3/2025 2:26
1532,user1532,user1532@example.com,21,Premium,4/11/2025,West,Pune,Clothing,2838.08,5676.16,Cancelled,S106,4/11/2025 4:04
1533,user1533,user1533@example.com,56,Basic,1/19/2025,West,Pune,Furniture,4863.49,9726.98,Cancelled,S109,1/19/2025 13:07
1534,user1534,user1534@example.com,37,Premium,3/4/2025,West,Pune,Clothing,3462.78,17313.9,Pending,S102,3/4/2025 20:16
1535,user1535,user1535@example.com,43,Basic,6/29/2025,West,Pune,Office Supplies,3485.07,10455.21,Pending,S109,6/29/2025 20:23
1536,user1536,user1536@example.com,40,Premium,5/21/2025,West,Pune,Clothing,2056.85,10284.25,Pending,S104,5/21/2025 3:18
1537,user1537,user1537@example.com,38,Basic,5/14/2025,West,Pune,Furniture,511.16,1022.32,Cancelled,S103,5/14/2025 6:46
1538,user1538,user1538@example.com,47,Premium,5/25/2025,West,Pune,Office Supplies,3093.21,18559.26,Cancelled,S105,5/25/2025 22:04
1539,user1539,user1539@example.com,59,Basic,2/28/2025,West,Pune,Groceries,660.28,660.28,,S105,2/28/2025 22:32
1540,user1540,user1540@example.com,47,Premium,1/19/2025,West,Pune,Electronics,2980.12,5960.24,,S109,1/19/2025 23:01
1541,user1541,user1541@example.com,21,Premium,1/1/2025,West,Pune,Electronics,1149.15,2298.3,Delivered,S102,1/1/2025 6:55
1542,user1542,user1542@example.com,41,Basic,3/28/2025,West,Pune,Furniture,,0,Delivered,S104,3/28/2025 11:31
1543,user1543,user1543@example.com,58,Premium,3/21/2025,West,Pune,Office Supplies,4333.87,21669.35,Pending,S102,3/21/2025 13:36
1544,user1544,user1544@example.com,24,Basic,6/2/2025,West,Pune,Office Supplies,1798.72,10792.32,Returned,S101,6/2/2025 11:20
1545,user1545,user1545@example.com,24,Premium,3/13/2025,West,Pune,Clothing,,0,Returned,S102,3/13/2025 12:09
1546,user1546,user1546@example.com,45,Basic,3/29/2025,West,Pune,Groceries,1737.4,3474.8,Delivered,S109,3/29/2025 5:31
1547,user1547,user1547@example.com,59,Premium,2/27/2025,West,Pune,Office Supplies,4470.19,26821.14,Pending,S106,2/27/2025 5:51
1548,user1548,user1548@example.com,45,Basic,6/6/2025,West,Pune,Clothing,974.01,5844.06,Cancelled,S105,6/6/2025 15:14
1549,user1549,user1549@example.com,30,Premium,2/12/2025,West,Pune,Clothing,4604.96,9209.92,Pending,S103,2/12/2025 9:53
1550,user1550,user1550@example.com,37,Premium,4/2/2025,West,Pune,Groceries,269.1,1614.6,Cancelled,S110,4/2/2025 14:11
1551,user1551,user1551@example.com,22,Premium,6/21/2025,West,Pune,Office Supplies,4083.91,16335.64,Delivered,S103,6/21/2025 19:02
1552,user1552,user1552@example.com,53,Premium,2/5/2025,West,Pune,Electronics,5672.12,11344.24,Cancelled,S108,2/5/2025 15:03
1553,user1553,user1553@example.com,43,Premium,3/7/2025,West,Pune,Clothing,928.15,1856.3,Pending,S106,3/7/2025 4:17
1554,user1554,user1554@example.com,20,Premium,2/2/2025,West,Pune,Furniture,4412.57,4412.57,Pending,S103,2/2/2025 22:35
1555,user1555,user1555@example.com,41,Basic,5/18/2025,West,Pune,Electronics,269.8,269.8,Pending,S108,5/18/2025 5:54
1556,user1556,user1556@example.com,38,Basic,3/7/2025,West,Pune,Furniture,5814.47,23257.88,Delivered,S108,3/7/2025 13:10
1557,user1557,user1557@example.com,58,Basic,6/24/2025,West,Pune,Furniture,498.3,1494.9,Pending,S103,6/24/2025 7:47
1558,user1558,user1558@example.com,39,Basic,1/13/2025,West,Pune,Clothing,4686.99,18747.96,Delivered,S105,1/13/2025 13:52
1559,user1559,user1559@example.com,48,Basic,1/22/2025,West,Pune,Electronics,2662.94,7988.82,Returned,S103,1/22/2025 5:39
1560,user1560,user1560@example.com,46,Basic,2/1/2025,West,Pune,Groceries,2578.65,12893.25,Cancelled,S105,2/1/2025 11:13
1561,user1561,user1561@example.com,42,Basic,2/9/2025,West,Pune,Groceries,5874.46,5874.46,Cancelled,S106,2/9/2025 2:15
1562,user1562,user1562@example.com,43,Premium,4/19/2025,West,Pune,Groceries,5923.98,11847.96,Pending,S104,4/19/2025 18:20
1563,user1563,user1563@example.com,33,Premium,2/18/2025,West,Pune,Office Supplies,129.54,647.7,Delivered,S106,2/18/2025 4:50
1564,user1564,user1564@example.com,48,Premium,2/17/2025,West,Pune,Furniture,4545.12,4545.12,Returned,S109,2/17/2025 18:47
1565,user1565,user1565@example.com,51,Premium,3/3/2025,West,Pune,Office Supplies,4715.8,23579,Pending,S106,3/3/2025 8:40
1566,user1566,user1566@example.com,21,Premium,6/1/2025,West,Pune,Groceries,1526.07,4578.21,Returned,S101,6/1/2025 1:06
1567,user1567,user1567@example.com,59,Basic,3/8/2025,West,Pune,Furniture,2513.96,2513.96,Pending,S103,3/8/2025 9:20
1568,user1568,user1568@example.com,51,Basic,2/8/2025,West,Pune,Furniture,2846.56,2846.56,Pending,S104,2/8/2025 10:06
1569,user1569,user1569@example.com,20,Premium,6/11/2025,West,Pune,Furniture,3142.72,12570.88,Pending,S103,6/11/2025 9:42
1570,user1570,user1570@example.com,30,Premium,6/25/2025,West,Pune,Electronics,3417.01,17085.05,Returned,S101,6/25/2025 23:11
1571,user1571,user1571@example.com,23,Premium,6/20/2025,West,Pune,Clothing,2622.2,10488.8,Delivered,S110,6/20/2025 17:47
1572,user1572,user1572@example.com,19,Basic,4/4/2025,West,Pune,Electronics,4917.34,9834.68,Pending,S107,4/4/2025 15:54
1573,user1573,user1573@example.com,50,Premium,3/18/2025,West,Pune,Office Supplies,2066.02,8264.08,Delivered,S105,3/18/2025 3:01
1574,user1574,user1574@example.com,60,Premium,1/30/2025,West,Pune,Furniture,199.55,997.75,Delivered,S102,1/30/2025 10:02
1575,user1575,user1575@example.com,59,Basic,5/11/2025,West,Pune,Furniture,5546.34,22185.36,Returned,S107,5/11/2025 0:56
1576,user1576,user1576@example.com,20,Premium,4/12/2025,West,Pune,Office Supplies,1395.76,1395.76,Pending,S107,4/12/2025 12:52
1577,user1577,user1577@example.com,46,Basic,6/3/2025,West,Pune,Furniture,2964.54,5929.08,Pending,S108,6/3/2025 15:17
1578,user1578,,59,Basic,3/3/2025,West,Pune,Electronics,1286.18,6430.9,Pending,S107,3/3/2025 22:16
1579,user1579,user1579@example.com,59,Premium,3/16/2025,West,Pune,Electronics,922.01,5532.06,Pending,S104,3/16/2025 11:24
1580,user1580,user1580@example.com,41,Premium,3/2/2025,West,Pune,Clothing,2863.72,8591.16,,S103,3/2/2025 11:51
1581,,user1581@example.com,47,Premium,3/7/2025,West,Pune,Clothing,2257.88,13547.28,Pending,S109,3/7/2025 8:17
1582,user1582,user1582@example.com,29,Premium,6/11/2025,West,Pune,Office Supplies,5676.85,28384.25,Pending,S104,6/11/2025 11:50
1583,user1583,user1583@example.com,20,Basic,4/15/2025,West,Pune,Furniture,1443.35,4330.05,Pending,S110,4/15/2025 23:08
1584,user1584,user1584@example.com,36,Basic,1/14/2025,West,Pune,Groceries,4027.29,4027.29,Returned,S105,1/14/2025 11:20
1585,user1585,user1585@example.com,34,Premium,4/6/2025,West,Pune,Groceries,4347.84,21739.2,Cancelled,S105,4/6/2025 14:27
1586,user1586,user1586@example.com,37,Basic,4/5/2025,West,Pune,Furniture,4099.34,4099.34,Delivered,S109,4/5/2025 2:57
1587,user1587,user1587@example.com,57,Premium,5/6/2025,West,Pune,Furniture,5029.22,25146.1,Cancelled,S107,5/6/2025 21:10
1588,user1588,user1588@example.com,26,Premium,1/20/2025,West,Pune,Office Supplies,3044.86,9134.58,Cancelled,S101,1/20/2025 4:29
1589,user1589,user1589@example.com,56,Premium,5/10/2025,West,Pune,Clothing,4335.41,26012.46,Delivered,S104,5/10/2025 15:00
1590,user1590,user1590@example.com,57,Basic,2/15/2025,West,Pune,Furniture,5218.31,20873.24,Cancelled,S106,2/15/2025 12:58
1591,user1591,user1591@example.com,19,Premium,5/7/2025,West,Pune,Furniture,5156.52,30939.12,Delivered,S104,5/7/2025 3:57
1592,user1592,user1592@example.com,45,Basic,3/8/2025,West,Pune,Furniture,268,268,Pending,S107,3/8/2025 22:42
1593,user1593,user1593@example.com,36,Premium,1/25/2025,West,Pune,Clothing,2235.67,13414.02,Pending,S110,1/25/2025 3:16
1594,user1594,user1594@example.com,48,Basic,2/10/2025,West,Pune,Groceries,4233.04,8466.08,Returned,S109,2/10/2025 23:24
1595,user1595,user1595@example.com,22,Premium,1/28/2025,West,Pune,Furniture,1167.86,3503.58,Pending,S101,1/28/2025 16:24
1596,user1596,user1596@example.com,56,Basic,6/2/2025,West,Pune,Electronics,4047.34,12142.02,Delivered,S107,6/2/2025 22:54
1597,user1597,user1597@example.com,29,Premium,6/18/2025,West,Pune,Groceries,324.04,324.04,Pending,S110,6/18/2025 13:18
1598,user1598,user1598@example.com,47,Basic,5/8/2025,West,Pune,Groceries,4960.77,4960.77,Delivered,S109,5/8/2025 15:18
1599,user1599,user1599@example.com,56,Premium,6/10/2025,West,Pune,Electronics,5504.77,27523.85,Delivered,S101,6/10/2025 4:09
1600,user1600,user1600@example.com,50,Premium,6/25/2025,West,Pune,Furniture,5126.41,5126.41,Returned,S101,6/25/2025 7:13
1601,user1601,user1601@example.com,26,Basic,2/7/2025,West,Pune,Electronics,4573.87,27443.22,Cancelled,S106,2/7/2025 4:49
1602,user1602,user1602@example.com,26,Basic,1/25/2025,West,Pune,Groceries,5503.64,11007.28,Returned,S110,1/25/2025 7:00
1603,user1603,user1603@example.com,46,Basic,6/28/2025,West,Pune,Furniture,3007.48,12029.92,Delivered,S105,6/28/2025 10:52
1604,user1604,user1604@example.com,52,Basic,6/13/2025,West,Pune,Office Supplies,3421.32,20527.92,Cancelled,S108,6/13/2025 10:50
